Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Scaled System Output (W),AC Daily Power Production (Wh),Hourly Power Use (W) No ECU,Hourly Energy Capacity Change,Battery Capacity (Wh)
1,12,0,0,0,7,3.4,0.08,0,7,0,0,0.00,,-575.00,-575.00,0.00
1,12,1,0,0,6,3.1,0.08,0,6,0,0,0.00,,-575.00,-575.00,0.00
1,12,2,0,0,5,3.1,0.08,0,5,0,0,0.00,,-575.00,-575.00,0.00
1,12,3,0,0,4,3.3,0.08,0,4,0,0,0.00,,-575.00,-575.00,0.00
1,12,4,0,0,3,3.5,0.08,0,3,0,0,0.00,,-575.00,-575.00,0.00
1,12,5,0,0,3,3.8,0.08,0,3,0,0,0.00,,-575.00,-575.00,0.00
1,12,6,0,0,2,4.2,0.08,0,2,0,0,0.00,,-575.00,-575.00,0.00
1,12,7,145,11,2,4.3,0.08,20.611,2.269,9.647,5.341,34.72,,-575.00,-540.28,0.00
1,12,8,0,45,3,3.9,0.08,42.128,3.739,36.649,31.387,204.02,,-575.00,-370.98,0.00
1,12,9,0,103,4,3.9,0.08,100.05,5.762,90.543,83.371,541.91,,-575.00,-33.09,0.00
1,12,10,0,133,5,4.3,0.08,128.978,7.144,116.727,108.628,706.08,,-575.00,131.08,0.00
1,12,11,35,184,6,4.3,0.08,217.675,9.619,198.35,187.358,1217.83,,-575.00,642.83,131.08
1,12,12,19,173,6,4.1,0.08,184.173,9.148,167.095,157.211,1021.87,,-575.00,446.87,773.91
1,12,13,29,161,5,3.9,0.08,187.133,8.295,171.06,161.035,1046.73,,-575.00,471.73,1220.78
1,12,14,692,62,5,3.8,0.08,472.832,13.501,442.684,423.034,2749.72,,-575.00,2174.72,1692.51
1,12,15,30,71,4,3.8,0.08,86.712,5.544,77.01,70.318,457.07,,-575.00,-117.93,3867.23
1,12,16,0,22,3,3.7,0.08,20.929,3.319,11.075,6.719,43.67,,-575.00,-531.33,3749.30
1,12,17,0,0,2,3.6,0.08,0,2,0,0,0.00,,-575.00,-575.00,3217.97
1,12,18,0,0,1,3.3,0.08,0,1,0,0,0.00,,-575.00,-575.00,2642.97
1,12,19,0,0,0,3.1,0.08,0,0,0,0,0.00,,-575.00,-575.00,2067.97
1,12,20,0,0,0,3.1,0.08,0,0,0,0,0.00,,-575.00,-575.00,1492.97
1,12,21,0,0,0,3.1,0.08,0,0,0,0,0.00,,-575.00,-575.00,917.97
1,12,22,0,0,0,3.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,342.97
1,12,23,0,0,0,3.2,0.08,0,0,0,0,0.00,8023.61,-575.00,-575.00,0.00
1,13,0,0,0,0,3.1,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,1,0,0,0,3,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,2,0,0,0,3,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,3,0,0,0,2.8,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,4,0,0,0,2.5,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,5,0,0,0,2.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,6,0,0,0,2.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,13,7,165,11,1,2.3,0.08,22.383,1.4,10.438,6.104,39.68,,-575.00,-535.32,0.00
1,13,8,586,45,2,2.3,0.08,294.557,8.714,263.665,250.358,1627.33,,-575.00,1052.33,0.00
1,13,9,713,57,4,2.3,0.08,473.062,14.94,440.752,421.171,2737.61,,-575.00,2162.61,1052.33
1,13,10,830,70,5,2.4,0.08,650.008,19.74,594.546,569.516,3701.85,,-575.00,3126.85,3214.94
1,13,11,491,152,6,2.6,0.08,545.357,17.894,497.702,476.103,3094.67,,-575.00,2519.67,6341.79
1,13,12,538,142,7,2.8,0.08,569.623,18.993,518.305,495.976,3223.84,,-575.00,2648.84,8861.46
1,13,13,306,165,7,2.7,0.08,397.705,15.518,364.416,347.539,2259.00,,-575.00,1684.00,11510.31
1,13,14,107,134,7,2.8,0.08,208.891,11.393,190.976,180.245,1171.59,,-575.00,596.59,13194.31
1,13,15,417,57,6,3.1,0.08,247.032,10.899,220.729,208.944,1358.14,,-575.00,783.14,13790.90
1,13,16,0,20,6,3.3,0.08,19.026,6.308,9.891,5.577,36.25,,-575.00,-538.75,14574.04
1,13,17,0,0,6,3.2,0.08,0,6,0,0,0.00,,-575.00,-575.00,14035.29
1,13,18,0,0,6,3.1,0.08,0,6,0,0,0.00,,-575.00,-575.00,13460.29
1,13,19,0,0,5,3,0.08,0,5,0,0,0.00,,-575.00,-575.00,12885.29
1,13,20,0,0,5,2.9,0.08,0,5,0,0,0.00,,-575.00,-575.00,12310.29
1,13,21,0,0,5,2.9,0.08,0,5,0,0,0.00,,-575.00,-575.00,11735.29
1,13,22,0,0,5,2.9,0.08,0,5,0,0,0.00,,-575.00,-575.00,11160.29
1,13,23,0,0,6,3,0.08,0,6,0,0,0.00,19249.96,-575.00,-575.00,10585.29
1,14,0,0,0,6,3.3,0.08,0,6,0,0,0.00,,-575.00,-575.00,10010.29
1,14,1,0,0,6,3.4,0.08,0,6,0,0,0.00,,-575.00,-575.00,9435.29
1,14,2,0,0,6,3.2,0.08,0,6,0,0,0.00,,-575.00,-575.00,8860.29
1,14,3,0,0,6,3.2,0.08,0,6,0,0,0.00,,-575.00,-575.00,8285.29
1,14,4,0,0,6,3,0.08,0,6,0,0,0.00,,-575.00,-575.00,7710.29
1,14,5,0,0,6,2.7,0.08,0,6,0,0,0.00,,-575.00,-575.00,7135.29
1,14,6,0,0,5,2.3,0.08,0,5,0,0,0.00,,-575.00,-575.00,6560.29
1,14,7,0,3,5,1.9,0.08,2.854,5.06,1.366,0,0.00,,-575.00,-575.00,5985.29
1,14,8,0,24,6,1.7,0.08,22.189,6.574,18.588,13.966,90.78,,-575.00,-484.22,5410.29
1,14,9,0,38,6,1.6,0.08,35.166,6.933,30.422,25.38,164.97,,-575.00,-410.03,4926.07
1,14,10,0,93,6,1.6,0.08,87.365,8.316,77.614,70.9,460.85,,-575.00,-114.15,4516.04
1,14,11,0,39,7,1.2,0.08,36.112,8.049,30.914,25.855,168.06,,-575.00,-406.94,4401.89
1,14,12,0,45,7,0.7,0.08,41.679,8.377,35.836,30.602,198.91,,-575.00,-376.09,3994.95
1,14,13,0,28,6,0.7,0.08,25.908,6.856,22.047,17.302,112.46,,-575.00,-462.54,3618.86
1,14,14,0,35,6,1.2,0.08,32.384,6.942,27.916,22.964,149.27,,-575.00,-425.73,3156.32
1,14,15,0,30,5,1.7,0.08,27.75,5.718,23.639,18.838,122.45,,-575.00,-452.55,2730.59
1,14,16,0,4,5,1.9,0.08,3.69,5.077,1.787,0,0.00,,-575.00,-575.00,2278.03
1,14,17,0,0,4,2,0.08,0,4,0,0,0.00,,-575.00,-575.00,1703.03
1,14,18,0,0,3,2.3,0.08,0,3,0,0,0.00,,-575.00,-575.00,1128.03
1,14,19,0,0,3,3.1,0.08,0,3,0,0,0.00,,-575.00,-575.00,553.03
1,14,20,0,0,3,3.5,0.08,0,3,0,0,0.00,,-575.00,-575.00,0.00
1,14,21,0,0,2,3.2,0.08,0,2,0,0,0.00,,-575.00,-575.00,0.00
1,14,22,0,0,2,3,0.08,0,2,0,0,0.00,,-575.00,-575.00,0.00
1,14,23,0,0,2,2.9,0.08,0,2,0,0,0.00,1467.75,-575.00,-575.00,0.00
1,15,0,0,0,2,2.8,0.08,0,2,0,0,0.00,,-575.00,-575.00,0.00
1,15,1,0,0,2,2.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,0.00
1,15,2,0,0,1,2,0.08,0,1,0,0,0.00,,-575.00,-575.00,0.00
1,15,3,0,0,1,1.5,0.08,0,1,0,0,0.00,,-575.00,-575.00,0.00
1,15,4,0,0,1,0.9,0.08,0,1,0,0,0.00,,-575.00,-575.00,0.00
1,15,5,0,0,1,0.3,0.08,0,1,0,0,0.00,,-575.00,-575.00,0.00
1,15,6,0,0,1,0.3,0.08,0,1,0,0,0.00,,-575.00,-575.00,0.00
1,15,7,177,12,1,0.7,0.08,25.12,1.645,11.717,7.338,47.70,,-575.00,-527.30,0.00
1,15,8,602,48,1,1.2,0.08,304.661,9.792,272.223,258.614,1680.99,,-575.00,1105.99,0.00
1,15,9,758,67,2,1.5,0.08,510.515,15.932,474.169,453.404,2947.13,,-575.00,2372.13,1105.99
1,15,10,837,75,3,1.7,0.08,662.727,20.293,604.702,579.312,3765.53,,-575.00,3190.53,3478.12
1,15,11,662,110,4,1.7,0.08,630.134,20.42,571.654,547.435,3558.33,,-575.00,2983.33,6668.65
1,15,12,393,176,5,1.5,0.08,503.039,18.679,456.198,436.07,2834.46,,-575.00,2259.46,9651.97
1,15,13,194,181,5,1.4,0.08,331.861,14.228,303.377,288.663,1876.31,,-575.00,1301.31,11911.43
1,15,14,309,123,5,1.2,0.08,318.985,14.318,293.636,279.268,1815.24,,-575.00,1240.24,13212.74
1,15,15,255,71,4,1.1,0.08,196.401,9.831,176.005,165.805,1077.73,,-575.00,502.73,14452.98
1,15,16,0,19,4,1.1,0.08,18.478,4.462,9.671,5.365,34.87,,-575.00,-540.13,14955.71
1,15,17,0,0,4,1,0.08,0,4,0,0,0.00,,-575.00,-575.00,14415.58
1,15,18,0,0,4,0.9,0.08,0,4,0,0,0.00,,-575.00,-575.00,13840.58
1,15,19,0,0,4,0.7,0.08,0,4,0,0,0.00,,-575.00,-575.00,13265.58
1,15,20,0,0,4,0.6,0.08,0,4,0,0,0.00,,-575.00,-575.00,12690.58
1,15,21,0,0,4,0.5,0.08,0,4,0,0,0.00,,-575.00,-575.00,12115.58
1,15,22,0,0,3,0.6,0.08,0,3,0,0,0.00,,-575.00,-575.00,11540.58
1,15,23,0,0,3,0.9,0.08,0,3,0,0,0.00,19638.28,-575.00,-575.00,10965.58
1,16,0,0,0,3,1.2,0.08,0,3,0,0,0.00,,-575.00,-575.00,10390.58
1,16,1,0,0,3,1.6,0.08,0,3,0,0,0.00,,-575.00,-575.00,9815.58
1,16,2,0,0,2,2,0.08,0,2,0,0,0.00,,-575.00,-575.00,9240.58
1,16,3,0,0,2,2.3,0.08,0,2,0,0,0.00,,-575.00,-575.00,8665.58
1,16,4,0,0,2,2.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,8090.58
1,16,5,0,0,2,2.7,0.08,0,2,0,0,0.00,,-575.00,-575.00,7515.58
1,16,6,0,0,1,2.9,0.08,0,1,0,0,0.00,,-575.00,-575.00,6940.58
1,16,7,0,2,1,2.8,0.08,1.903,1.034,0.912,0,0.00,,-575.00,-575.00,6365.58
1,16,8,0,23,2,2.7,0.08,21.262,2.453,18.118,13.512,87.83,,-575.00,-487.17,5790.58
1,16,9,0,88,2,2.5,0.08,83.766,3.855,75.887,69.234,450.02,,-575.00,-124.98,5303.41
1,16,10,13,153,2,2.2,0.08,158.871,5.721,145.674,136.549,887.57,,-575.00,312.57,5178.43
1,16,11,0,152,3,2,0.08,147.267,6.584,133.62,124.922,811.99,,-575.00,236.99,5491.00
1,16,12,0,101,3,1.9,0.08,94.782,5.354,85.11,78.131,507.85,,-575.00,-67.15,5727.99
1,16,13,75,180,4,1.5,0.08,240.312,10.523,219.87,208.116,1352.75,,-575.00,777.75,5660.85
1,16,14,0,62,3,1.4,0.08,57.456,4.595,51.168,45.391,295.04,,-575.00,-279.96,6438.60
1,16,15,0,44,2,1.6,0.08,40.751,3.079,35.708,30.479,198.11,,-575.00,-376.89,6158.64
1,16,16,0,22,2,1.9,0.08,21.93,2.458,11.669,7.292,47.40,,-575.00,-527.60,5781.76
1,16,17,0,0,1,2,0.08,0,1,0,0,0.00,,-575.00,-575.00,5254.15
1,16,18,0,0,1,2,0.08,0,1,0,0,0.00,,-575.00,-575.00,4679.15
1,16,19,0,0,1,1.9,0.08,0,1,0,0,0.00,,-575.00,-575.00,4104.15
1,16,20,0,0,0,1.7,0.08,0,0,0,0,0.00,,-575.00,-575.00,3529.15
1,16,21,0,0,0,1.8,0.08,0,0,0,0,0.00,,-575.00,-575.00,2954.15
1,16,22,0,0,0,2.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,2379.15
1,16,23,0,0,0,2.4,0.08,0,0,0,0,0.00,4638.57,-575.00,-575.00,1804.15
1,17,0,0,0,0,2.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,1229.15
1,17,1,0,0,0,2.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,654.15
1,17,2,0,0,0,2.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,79.15
1,17,3,0,0,-1,2.3,0.08,0,-1,0,0,0.00,,-575.00,-575.00,0.00
1,17,4,0,0,-1,2.2,0.08,0,-1,0,0,0.00,,-575.00,-575.00,0.00
1,17,5,0,0,-1,2.1,0.08,0,-1,0,0,0.00,,-575.00,-575.00,0.00
1,17,6,0,0,0,2,0.08,0,0,0,0,0.00,,-575.00,-575.00,0.00
1,17,7,198,13,0,1.9,0.08,28.942,0.557,13.55,9.106,59.19,,-575.00,-515.81,0.00
1,17,8,582,49,1,2,0.08,298.519,8.223,268.605,255.123,1658.30,,-575.00,1083.30,0.00
1,17,9,723,71,2,2.2,0.08,499.784,13.781,467.514,446.985,2905.40,,-575.00,2330.40,1083.30
1,17,10,805,81,3,2.5,0.08,650.391,17.474,599.218,574.022,3731.14,,-575.00,3156.14,3413.70
1,17,11,827,89,4,2.6,0.08,727.114,19.875,661.765,634.352,4123.29,,-575.00,3548.29,6569.85
1,17,12,823,91,4,2.6,0.08,729.533,19.927,663.644,636.165,4135.07,,-575.00,3560.07,10118.13
1,17,13,365,169,5,2.6,0.08,445.28,14.71,410.063,391.57,2545.21,,-575.00,1970.21,13678.21
1,17,14,725,75,4,2.4,0.08,518.336,15.76,481.408,460.386,2992.51,,-575.00,2417.51,15648.41
1,17,15,568,57,3,1.9,0.08,314.864,10.805,284.89,270.831,1760.40,,-575.00,1185.40,18065.92
1,17,16,198,21,2,1.6,0.08,73.368,3.524,35.992,30.753,199.89,,-575.00,-375.11,19251.32
1,17,17,0,0,2,1.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,18876.22
1,17,18,0,0,2,1.4,0.08,0,2,0,0,0.00,,-575.00,-575.00,18301.22
1,17,19,0,0,2,1.2,0.08,0,2,0,0,0.00,,-575.00,-575.00,17726.22
1,17,20,0,0,3,0.9,0.08,0,3,0,0,0.00,,-575.00,-575.00,17151.22
1,17,21,0,0,3,0.5,0.08,0,3,0,0,0.00,,-575.00,-575.00,16576.22
1,17,22,0,0,3,0.3,0.08,0,3,0,0,0.00,,-575.00,-575.00,16001.22
1,17,23,0,0,3,0.4,0.08,0,3,0,0,0.00,24110.40,-575.00,-575.00,15426.22
1,18,0,0,0,2,0.7,0.08,0,2,0,0,0.00,,-575.00,-575.00,14851.22
1,18,1,0,0,2,1.1,0.08,0,2,0,0,0.00,,-575.00,-575.00,14276.22
1,18,2,0,0,2,1.4,0.08,0,2,0,0,0.00,,-575.00,-575.00,13701.22
1,18,3,0,0,2,1.8,0.08,0,2,0,0,0.00,,-575.00,-575.00,13126.22
1,18,4,0,0,2,2.3,0.08,0,2,0,0,0.00,,-575.00,-575.00,12551.22
1,18,5,0,0,2,2.6,0.08,0,2,0,0,0.00,,-575.00,-575.00,11976.22
1,18,6,0,0,2,2.8,0.08,0,2,0,0,0.00,,-575.00,-575.00,11401.22
1,18,7,0,2,2,2.9,0.08,1.903,2.033,0.907,0,0.00,,-575.00,-575.00,10826.22
1,18,8,0,64,2,2.9,0.08,62.513,3.285,55.467,49.538,322.00,,-575.00,-253.00,10251.22
1,18,9,567,101,3,2.7,0.08,445.44,12.563,416.919,398.183,2588.19,,-575.00,2013.19,9998.21
1,18,10,12,153,4,2.2,0.08,157.946,7.699,143.665,134.611,874.97,,-575.00,299.97,12011.40
1,18,11,0,41,3,1.6,0.08,37.97,4.005,33.102,27.965,181.77,,-575.00,-393.23,12311.37
1,18,12,0,138,3,1.7,0.08,132.323,6.428,119.638,111.436,724.33,,-575.00,149.33,11918.15
1,18,13,4,150,2,2.8,0.08,148.958,5.123,136.352,127.557,829.12,,-575.00,254.12,12067.48
1,18,14,561,112,2,4.1,0.08,463.171,9.965,437.518,418.051,2717.33,,-575.00,2142.33,12321.60
1,18,15,435,76,1,4.6,0.08,279.63,5.453,257.944,244.84,1591.46,,-575.00,1016.46,14463.93
1,18,16,144,23,0,4.7,0.08,64.214,0.804,32.446,27.333,177.66,,-575.00,-397.34,15480.39
1,18,17,0,0,0,4.9,0.08,0,0,0,0,0.00,,-575.00,-575.00,15083.06
1,18,18,0,0,0,5,0.08,0,0,0,0,0.00,,-575.00,-575.00,14508.06
1,18,19,0,0,-1,4.9,0.08,0,-1,0,0,0.00,,-575.00,-575.00,13933.06
1,18,20,0,0,-1,4.5,0.08,0,-1,0,0,0.00,,-575.00,-575.00,13358.06
1,18,21,0,0,-2,4.1,0.08,0,-2,0,0,0.00,,-575.00,-575.00,12783.06
1,18,22,0,0,-2,4,0.08,0,-2,0,0,0.00,,-575.00,-575.00,12208.06
1,18,23,0,0,-2,3.9,0.08,0,-2,0,0,0.00,10006.84,-575.00,-575.00,11633.06
1,19,0,0,0,-2,3.8,0.08,0,-2,0,0,0.00,,-575.00,-575.00,11058.06
1,19,1,0,0,-2,3.7,0.08,0,-2,0,0,0.00,,-575.00,-575.00,10483.06
1,19,2,0,0,-2,3.7,0.08,0,-2,0,0,0.00,,-575.00,-575.00,9908.06
1,19,3,0,0,-2,3.6,0.08,0,-2,0,0,0.00,,-575.00,-575.00,9333.06
1,19,4,0,0,-2,3.5,0.08,0,-2,0,0,0.00,,-575.00,-575.00,8758.06
1,19,5,0,0,-2,3.5,0.08,0,-2,0,0,0.00,,-575.00,-575.00,8183.06
1,19,6,0,0,-2,3.8,0.08,0,-2,0,0,0.00,,-575.00,-575.00,7608.06
1,19,7,0,18,-2,4.3,0.08,17.123,-1.761,9.191,4.901,31.86,,-575.00,-543.14,7033.06
1,19,8,222,70,-1,4.8,0.08,171.641,1.656,157.008,147.481,958.63,,-575.00,383.63,6489.91
1,19,9,329,119,0,5,0.08,322.236,4.909,307.206,292.357,1900.32,,-575.00,1325.32,6873.54
1,19,10,438,147,0,5,0.08,476.624,7.256,452.027,432.046,2808.30,,-575.00,2233.30,8198.86
1,19,11,417,183,0,5.1,0.08,530.178,7.962,499.77,478.097,3107.63,,-575.00,2532.63,10432.16
1,19,12,442,180,0,5.4,0.08,547.527,7.927,516.417,494.155,3212.01,,-575.00,2637.01,12964.79
1,19,13,784,92,1,5.5,0.08,664.702,10.531,626.842,600.667,3904.34,,-575.00,3329.34,15601.80
1,19,14,724,79,1,5.4,0.08,526.314,8.645,501.333,479.606,3117.44,,-575.00,2542.44,18931.13
1,19,15,592,57,1,5.2,0.08,328.238,5.843,303.663,288.94,1878.11,,-575.00,1303.11,21473.57
1,19,16,234,22,1,5.2,0.08,84.884,1.984,42.144,36.687,238.47,,-575.00,-336.53,22776.68
1,19,17,0,0,1,5.1,0.08,0,1,0,0,0.00,,-575.00,-575.00,22440.15
1,19,18,0,0,1,5.1,0.08,0,1,0,0,0.00,,-575.00,-575.00,21865.15
1,19,19,0,0,1,5,0.08,0,1,0,0,0.00,,-575.00,-575.00,21290.15
1,19,20,0,0,1,4.9,0.08,0,1,0,0,0.00,,-575.00,-575.00,20715.15
1,19,21,0,0,0,4.8,0.08,0,0,0,0,0.00,,-575.00,-575.00,20140.15
1,19,22,0,0,0,4.6,0.08,0,0,0,0,0.00,,-575.00,-575.00,19565.15
1,19,23,0,0,0,4.5,0.08,0,0,0,0,0.00,21157.09,-575.00,-575.00,18990.15
1,20,0,0,0,0,4.4,0.08,0,0,0,0,0.00,,-575.00,-575.00,18415.15
1,20,1,0,0,0,4.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,17840.15
1,20,2,0,0,1,4.1,0.08,0,1,0,0,0.00,,-575.00,-575.00,17265.15
1,20,3,0,0,1,4,0.08,0,1,0,0,0.00,,-575.00,-575.00,16690.15
1,20,4,0,0,1,3.8,0.08,0,1,0,0,0.00,,-575.00,-575.00,16115.15
1,20,5,0,0,0,3.6,0.08,0,0,0,0,0.00,,-575.00,-575.00,15540.15
1,20,6,0,0,0,3.5,0.08,0,0,0,0,0.00,,-575.00,-575.00,14965.15
1,20,7,0,6,1,3.6,0.08,5.708,1.088,2.881,0,0.00,,-575.00,-575.00,14390.15
1,20,8,0,37,2,3.5,0.08,34.249,2.639,29.794,24.775,161.04,,-575.00,-413.96,13815.15
1,20,9,0,89,3,3.5,0.08,84.546,4.582,76.393,69.723,453.20,,-575.00,-121.80,13401.18
1,20,10,5,149,4,3.3,0.08,148.615,6.866,135.19,126.436,821.83,,-575.00,246.83,13279.38
1,20,11,0,74,4,3,0.08,68.623,5.389,60.849,54.729,355.74,,-575.00,-219.26,13526.22
1,20,12,16,181,5,2.9,0.08,189.621,8.905,171.99,161.932,1052.56,,-575.00,477.56,13306.96
1,20,13,16,163,5,2.9,0.08,171.007,8.524,155.332,145.864,948.12,,-575.00,373.12,13784.51
1,20,14,341,128,5,3.2,0.08,346.872,11.833,322.855,307.451,1998.43,,-575.00,1423.43,14157.63
1,20,15,161,84,4,3.7,0.08,167.831,7.038,152.459,143.093,930.10,,-575.00,355.10,15581.06
1,20,16,28,22,3,4.2,0.08,31.184,3.433,16.127,11.592,75.35,,-575.00,-499.65,15936.17
1,20,17,0,0,2,4.2,0.08,0,2,0,0,0.00,,-575.00,-575.00,15436.51
1,20,18,0,0,1,3.8,0.08,0,1,0,0,0.00,,-575.00,-575.00,14861.51
1,20,19,0,0,1,3.7,0.87,0,1,0,0,0.00,,-575.00,-575.00,14286.51
1,20,20,0,0,0,4.1,0.87,0,0,0,0,0.00,,-575.00,-575.00,13711.51
1,20,21,0,0,0,4.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,13136.51
1,20,22,0,0,-1,4.4,0.87,0,-1,0,0,0.00,,-575.00,-575.00,12561.51
1,20,23,0,0,-2,4.1,0.87,0,-2,0,0,0.00,6796.37,-575.00,-575.00,11986.51
1,21,0,0,0,-2,4,0.87,0,-2,0,0,0.00,,-575.00,-575.00,11411.51
1,21,1,0,0,-2,3.8,0.87,0,-2,0,0,0.00,,-575.00,-575.00,10836.51
1,21,2,0,0,-2,3.6,0.87,0,-2,0,0,0.00,,-575.00,-575.00,10261.51
1,21,3,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,9686.51
1,21,4,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,9111.51
1,21,5,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,8536.51
1,21,6,0,0,-4,3.6,0.87,0,-4,0,0,0.00,,-575.00,-575.00,7961.51
1,21,7,0,11,-4,3.6,0.87,10.464,-3.838,5.553,1.392,9.05,,-575.00,-565.95,7386.51
1,21,8,0,56,-4,3.7,0.87,54.029,-3.024,48.753,43.062,279.90,,-575.00,-295.10,6820.56
1,21,9,32,129,-4,3.8,0.87,153.617,-1.255,144.64,135.551,881.08,,-575.00,306.08,6525.47
1,21,10,91,185,-5,4,0.87,258.966,-0.506,246.302,233.611,1518.47,,-575.00,943.47,6831.55
1,21,11,11,173,-5,4.1,0.87,179.378,-1.939,168.302,158.374,1029.43,,-575.00,454.43,7775.02
1,21,12,6,167,-5,4.1,0.87,169.027,-2.117,158.29,148.718,966.67,,-575.00,391.67,8229.45
1,21,13,0,134,-5,4.4,0.87,130.471,-2.864,121.861,113.579,738.26,,-575.00,163.26,8621.12
1,21,14,0,46,-5,4.8,0.87,43.15,-4.329,39.204,33.851,220.03,,-575.00,-354.97,8784.38
1,21,15,0,35,-6,5,0.87,32.812,-5.503,29.492,24.483,159.14,,-575.00,-415.86,8429.41
1,21,16,0,7,-6,5.1,0.87,6.546,-5.918,3.422,0,0.00,,-575.00,-575.00,8013.55
1,21,17,0,0,-7,5.4,0.87,0,-7,0,0,0.00,,-575.00,-575.00,7438.55
1,21,18,0,0,-7,5.6,0.87,0,-7,0,0,0.00,,-575.00,-575.00,6863.55
1,21,19,0,0,-7,5.7,0.87,0,-7,0,0,0.00,,-575.00,-575.00,6288.55
1,21,20,0,0,-8,5.8,0.87,0,-8,0,0,0.00,,-575.00,-575.00,5713.55
1,21,21,0,0,-8,5.8,0.87,0,-8,0,0,0.00,,-575.00,-575.00,5138.55
1,21,22,0,0,-8,5.8,0.87,0,-8,0,0,0.00,,-575.00,-575.00,4563.55
1,21,23,0,0,-8,5.9,0.87,0,-8,0,0,0.00,5802.04,-575.00,-575.00,3988.55
1,22,0,0,0,-9,6.1,0.87,0,-9,0,0,0.00,,-575.00,-575.00,3413.55
1,22,1,0,0,-9,6.3,0.87,0,-9,0,0,0.00,,-575.00,-575.00,2838.55
1,22,2,0,0,-9,6.5,0.87,0,-9,0,0,0.00,,-575.00,-575.00,2263.55
1,22,3,0,0,-9,6.8,0.87,0,-9,0,0,0.00,,-575.00,-575.00,1688.55
1,22,4,0,0,-10,6.8,0.87,0,-10,0,0,0.00,,-575.00,-575.00,1113.55
1,22,5,0,0,-10,6.4,0.87,0,-10,0,0,0.00,,-575.00,-575.00,538.55
1,22,6,0,0,-11,6.2,0.87,0,-11,0,0,0.00,,-575.00,-575.00,0.00
1,22,7,0,14,-11,6.3,0.87,13.318,-10.854,7.364,3.139,20.40,,-575.00,-554.60,0.00
1,22,8,595,60,-11,6.4,0.87,320.011,-6.901,305.003,290.232,1886.51,,-575.00,1311.51,0.00
1,22,9,787,80,-11,6.4,0.87,555.181,-3.803,550.873,527.39,3428.04,,-575.00,2853.04,1311.51
1,22,10,890,88,-10,6,0.87,729.344,-0.132,711.87,682.682,4437.43,,-575.00,3862.43,4164.54
1,22,11,940,90,-9,5.6,0.87,828.618,2.727,797.484,765.263,4974.21,,-575.00,4399.21,8026.98
1,22,12,955,89,-8,5.3,0.87,843.999,4.379,807.388,774.816,5036.30,,-575.00,4461.30,12426.19
1,22,13,929,86,-7,5.1,0.87,768.895,4.566,737.927,707.816,4600.80,,-575.00,4025.80,16887.49
1,22,14,868,76,-7,4.9,0.87,615.902,2.513,598.479,573.309,3726.51,,-575.00,3151.51,20913.29
1,22,15,736,57,-7,4.8,0.87,395.22,-0.863,376.483,359.179,2334.66,,-575.00,1759.66,22800.00
1,22,16,413,24,-8,4.8,0.87,131.32,-6.375,70.164,63.714,414.14,,-575.00,-160.86,22800.00
1,22,17,0,0,-9,4.8,0.87,0,-9,0,0,0.00,,-575.00,-575.00,22639.14
1,22,18,0,0,-9,4.6,0.87,0,-9,0,0,0.00,,-575.00,-575.00,22064.14
1,22,19,0,0,-10,4.5,0.87,0,-10,0,0,0.00,,-575.00,-575.00,21489.14
1,22,20,0,0,-10,4.5,0.87,0,-10,0,0,0.00,,-575.00,-575.00,20914.14
1,22,21,0,0,-11,4.4,0.87,0,-11,0,0,0.00,,-575.00,-575.00,20339.14
1,22,22,0,0,-11,4.3,0.87,0,-11,0,0,0.00,,-575.00,-575.00,19764.14
1,22,23,0,0,-11,4,0.87,0,-11,0,0,0.00,30859.01,-575.00,-575.00,19189.14
1,23,0,0,0,-12,3.7,0.87,0,-12,0,0,0.00,,-575.00,-575.00,18614.14
1,23,1,0,0,-12,3.5,0.87,0,-12,0,0,0.00,,-575.00,-575.00,18039.14
1,23,2,0,0,-12,3.4,0.87,0,-12,0,0,0.00,,-575.00,-575.00,17464.14
